filename,width,height,class,xmin,ymin,xmax,ymax
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,401,64,503,188
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1409,109,1472,168
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,564,110,664,184
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1210,121,1289,182
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1523,148,1588,200
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,810,148,895,207
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,691,135,765,223
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1357,150,1431,211
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,939,152,1048,230
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,600,167,692,237
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,520,166,623,244
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,268,147,370,278
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1178,184,1275,245
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1598,181,1668,266
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,278,0,363,47
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,372,202,472,266
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1029,205,1118,273
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,794,190,905,293
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,460,216,554,295
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,618,219,699,301
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,685,218,788,306
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,940,217,1053,310
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,188,241,253,315
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1051,0,1143,57
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1312,232,1417,338
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,343,254,429,321
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1148,253,1273,333
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1079,0,1179,61
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,425,275,505,335
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,778,266,853,346
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,852,2,970,61
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,597,0,708,64
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1051,280,1149,362
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1317,0,1399,66
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,872,286,971,376
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,491,306,600,384
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,599,315,701,392
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1343,324,1401,386
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,985,352,1103,443
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1144,356,1271,449
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1264,364,1356,442
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1411,369,1482,459
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,301,370,374,478
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,667,376,777,474
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,416,379,536,472
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1374,380,1474,476
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,788,399,883,461
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,571,378,684,486
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1254,412,1338,475
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1746,422,1807,474
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1602,401,1664,496
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,567,417,674,505
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,861,434,938,522
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1025,436,1127,533
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,748,450,849,522
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1701,454,1767,519
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,948,445,1055,538
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1121,497,1198,545
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1246,470,1338,579
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,657,12,776,96
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,866,491,964,591
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,755,516,848,575
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1599,507,1715,587
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,565,13,653,97
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,948,540,1039,626
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1065,540,1159,647
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,478,4,583,117
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1156,565,1238,643
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1737,574,1801,634
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1177,601,1283,694
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,838,35,922,96
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1284,597,1383,717
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1610,644,1701,699
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,914,619,1000,746
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1668,640,1739,727
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,860,624,947,748
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,996,647,1115,729
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1106,680,1191,748
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1203,682,1305,773
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1384,670,1469,785
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,290,719,362,789
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1008,716,1106,798
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1453,707,1548,816
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1331,722,1410,802
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1166,755,1262,829
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1556,742,1663,854
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1590,751,1701,852
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1247,785,1332,894
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1489,39,1546,130
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1366,807,1471,917
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,219,817,317,919
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1060,817,1158,923
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1319,818,1395,924
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1729,852,1795,913
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1178,850,1262,931
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,321,57,403,129
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1244,897,1345,1000
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1697,936,1748,1018
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,1669,932,1728,1023
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,645,939,711,1034
videoplayback_mp4-55_jpg.rf.1aaa701b7064281e161b9cce7710be0f.jpg,1920,1080,Honeybee,723,68,830,131
ezgif-frame-092_png.rf.748b30aafe8a7a12d4c37d23aa8e1919.jpg,848,478,Honeybee,395,267,445,327
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1316,978,1395,1075
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1166,1001,1231,1080
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1543,1018,1612,1077
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1521,1018,1584,1080
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1067,1033,1127,1080
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,403,1043,497,1076
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,950,51,1048,163
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1376,80,1452,160
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,238,81,269,163
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1078,97,1172,171
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1607,117,1695,159
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,508,97,591,182
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,646,104,761,189
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,875,101,936,198
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,288,118,371,185
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,909,109,979,202
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1260,115,1338,204
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1168,114,1266,215
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,796,130,894,216
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1611,155,1694,207
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1321,136,1389,236
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1068,171,1152,231
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,311,171,406,246
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,555,160,675,264
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,771,181,847,255
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,259,0,366,47
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1457,191,1551,290
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1681,218,1782,327
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,230,240,305,319
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1041,1,1151,56
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1282,219,1367,349
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1139,236,1194,338
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,855,0,973,58
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1250,228,1351,369
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1373,250,1458,366
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,270,259,382,376
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1609,269,1664,384
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1409,0,1484,67
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,418,0,522,69
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,609,306,727,401
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1491,3,1544,70
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1059,331,1174,412
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,961,4,1067,73
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1661,336,1722,442
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1456,342,1552,448
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,891,369,987,457
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1158,396,1265,497
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1358,10,1429,84
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,695,18,775,78
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,969,430,1080,537
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1842,436,1920,573
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,508,14,604,90
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,62,491,151,566
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1433,486,1519,590
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1307,20,1364,89
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,581,488,671,610
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1561,31,1610,96
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,795,23,847,105
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,630,29,720,102
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,601,633,705,698
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,520,625,636,722
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1110,40,1198,99
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,559,719,641,814
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1771,767,1855,839
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,319,59,401,113
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,425,816,540,963
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1593,834,1729,955
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1261,64,1333,122
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,921,944,1046,1035
videoplayback_mp4-18_jpg.rf.d3ee761214bc4b44b0603874b51b6686.jpg,1920,1080,Honeybee,1403,950,1502,1049
ezgif-frame-038-1-_png.rf.8f7501d2330c2f91dbba990bd151c3d2.jpg,1920,1080,Honeybee,496,57,1285,815
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,380,117,517,172
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,606,148,735,244
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,546,170,599,225
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,472,177,575,255
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,402,179,565,255
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,304,221,343,285
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,752,268,848,373
ezgif-frame-123-2-_png.rf.974a0b14dfeb14fd409db72ec4208f44.jpg,848,478,Honeybee,364,370,412,463
ezgif-frame-074_png.rf.d1b88870bdfa55bee2363b5b9c74170b.jpg,848,478,Honeybee,2,97,183,265
ezgif-frame-074_png.rf.d1b88870bdfa55bee2363b5b9c74170b.jpg,848,478,Honeybee,235,105,373,272
ezgif-frame-074_png.rf.d1b88870bdfa55bee2363b5b9c74170b.jpg,848,478,Honeybee,378,189,565,327
ezgif-frame-074_png.rf.d1b88870bdfa55bee2363b5b9c74170b.jpg,848,478,Honeybee,495,15,579,88
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,0,184,72,278
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,520,212,639,316
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,314,220,511,332
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,422,239,550,322
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,197,264,314,367
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,0,236,102,402
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,644,280,794,395
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,442,281,559,422
ezgif-frame-097_png.rf.4641afc2044b9929bcae75a30f135f74.jpg,848,478,Honeybee,102,327,220,435
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1623,947,1732,1059
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1522,56,1597,153
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,669,1041,718,1080
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1783,1042,1872,1080
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,966,62,1045,165
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,518,76,596,153
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1397,90,1463,142
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1595,79,1702,164
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,580,88,696,185
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1037,99,1114,198
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1116,99,1208,198
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,805,109,901,202
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,676,114,785,199
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,891,124,990,205
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,154,144,244,214
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1381,143,1455,219
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1297,155,1383,248
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,775,179,877,261
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,721,184,786,260
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1090,172,1215,285
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,1155,168,1265,290
videoplayback_mp4-43_jpg.rf.edc51d5b6ba37a27479618b884ccf595.jpg,1920,1080,Honeybee,889,0,993,46
